Date,UNIX,Crude Oil,Ethereum,EURO,Gold,Yeng,Platinum,Silver,^DJI,BITCOIN,new_cases,new_deaths
"['2019', '03', '18']",1552881600.0,59.09000015258789,139.37460327148438,1.1319772005081177,1300.300048828125,0.008965999819338322,832.5999755859375,15.25100040435791,25914.099609375,4032.50732421875,0.0,0.0
"['2019', '03', '19']",1552968000.0,59.029998779296875,140.51919555664062,1.133619785308838,1305.0,0.008994500152766705,851.2000122070312,15.300999641418457,25887.380859375,4071.190185546875,0.0,0.0
"['2019', '03', '20']",1553054400.0,59.83000183105469,140.68637084960938,1.135486125946045,1300.5,0.009057999588549137,858.2000122070312,15.244999885559082,25745.669921875,4087.476318359375,0.0,0.0
"['2019', '03', '21']",1553140800.0,59.97999954223633,136.6360626220703,1.1427918672561646,1306.0999755859375,0.009044500067830086,859.7000122070312,15.371999740600586,25962.509765625,4029.326904296875,0.0,0.0
"['2019', '03', '22']",1553227200.0,59.040000915527344,137.1814422607422,1.1375011205673218,1311.5999755859375,0.009101499803364277,847.2000122070312,15.345000267028809,25502.3203125,4023.96826171875,0.0,0.0
"['2019', '03', '24']",1553400000.0,,,,1311.9000244140625,,844.9000244140625,15.414999961853027,,4022.168212890625,0.0,0.0
"['2019', '03', '25']",1553486400.0,58.81999969482422,135.03102111816406,1.129586100578308,1321.9000244140625,0.009101499803364277,856.5,15.506999969482422,25516.830078125,3963.070556640625,0.0,0.0
"['2019', '03', '26']",1553572800.0,59.939998626708984,135.46035766601562,1.131580114364624,1314.300048828125,0.009063499979674816,858.9000244140625,15.371000289916992,25657.73046875,3985.080810546875,0.0,0.0
"['2019', '03', '27']",1553659200.0,59.40999984741211,140.9881591796875,1.127484679222107,1309.9000244140625,0.009073499590158463,855.5999755859375,15.23900032043457,25625.58984375,4087.066162109375,0.0,0.0
"['2019', '03', '28']",1553745600.0,59.29999923706055,139.41648864746094,1.1251758337020874,1289.800048828125,0.00905549991875887,838.2000122070312,14.920999526977539,25717.4609375,4069.107177734375,0.0,0.0
"['2019', '03', '29']",1553832000.0,60.13999938964844,142.49742126464844,1.1230024099349976,1293.0,0.00903450045734644,848.9000244140625,15.0600004196167,25928.6796875,4098.37451171875,0.0,0.0
"['2019', '03', '31']",1554004800.0,,141.830322265625,1.1223849058151245,1296.699951171875,,856.2000122070312,15.114999771118164,,4158.18310546875,0.0,0.0
"['2019', '03', '31']",1554004800.0,,141.830322265625,1.1223849058151245,1296.699951171875,,856.2000122070312,15.114999771118164,,4105.404296875,0.0,0.0
"['2019', '04', '01']",1554091200.0,61.59000015258789,163.9617462158203,1.1205737590789795,1288.4000244140625,0.008987000212073326,850.0999755859375,15.050999641418457,26258.419921875,4879.8779296875,0.0,0.0
"['2019', '04', '02']",1554177600.0,62.58000183105469,161.45880126953125,1.1203854084014893,1290.0,0.008985999971628189,848.2000122070312,15.017999649047852,26179.130859375,4973.02197265625,0.0,0.0
"['2019', '04', '03']",1554264000.0,62.459999084472656,158.0525360107422,1.1246949434280396,1289.9000244140625,0.008979500271379948,869.4000244140625,15.059000015258789,26218.130859375,4922.798828125,0.0,0.0
"['2019', '04', '04']",1554350400.0,62.099998474121094,165.5148468017578,1.1225864887237549,1289.0,0.00896649993956089,900.0,15.041000366210938,26384.630859375,5036.68115234375,0.0,0.0
"['2019', '04', '05']",1554436800.0,63.08000183105469,,,1290.4000244140625,0.008958499878644943,901.0,15.043000221252441,26424.990234375,5059.8173828125,0.0,0.0
"['2019', '04', '07']",1554609600.0,,180.25881958007812,1.121956706047058,1295.5999755859375,,907.7000122070312,15.085000038146973,,5289.77099609375,0.0,0.0
"['2019', '04', '08']",1554696000.0,64.4000015258789,176.11456298828125,1.1256444454193115,1297.0999755859375,0.008972500450909138,907.5999755859375,15.17300033569336,26341.01953125,5204.95849609375,0.0,0.0
"['2019', '04', '09']",1554782400.0,63.97999954223633,177.3374786376953,1.126697063446045,1303.5,0.00900499988347292,893.9000244140625,15.168000221252441,26150.580078125,5324.5517578125,0.0,0.0
"['2019', '04', '10']",1554868800.0,64.61000061035156,165.49700927734375,1.1276500225067139,1309.0999755859375,0.009014500305056572,903.2000122070312,15.201000213623047,26157.16015625,5064.48779296875,0.0,0.0
"['2019', '04', '11']",1554955200.0,63.58000183105469,164.736328125,1.1260753870010376,1288.5999755859375,0.008957499638199806,890.2999877929688,14.824000358581543,26143.05078125,5089.5390625,0.0,0.0
"['2019', '04', '12']",1555041600.0,63.88999938964844,,,1290.5999755859375,0.00892299972474575,893.2000122070312,14.920000076293945,26412.30078125,5096.58642578125,0.0,0.0
"['2019', '04', '14']",1555214400.0,,161.5741729736328,1.1305055618286133,1292.5999755859375,,895.2000122070312,14.90999984741211,,5067.1083984375,0.0,0.0
"['2019', '04', '15']",1555300800.0,63.400001525878906,167.62344360351562,1.1304928064346313,1286.800048828125,0.008925500325858593,890.2000122070312,14.947999954223633,26384.76953125,5235.5595703125,0.0,0.0
"['2019', '04', '16']",1555387200.0,64.05000305175781,166.9507598876953,1.128502607345581,1272.5999755859375,0.008948000147938728,880.2000122070312,14.890999794006348,26452.66015625,5251.93798828125,0.0,0.0
"['2019', '04', '17']",1555473600.0,63.7599983215332,173.81402587890625,1.129713773727417,1272.199951171875,0.008941500447690487,886.7999877929688,14.920999526977539,26449.5390625,5298.3857421875,0.0,0.0
"['2019', '04', '18']",1555560000.0,64.0,173.70843505859375,1.1235954761505127,1271.9000244140625,0.008945999667048454,899.7999877929688,14.937000274658203,26559.5390625,5303.8125,0.0,0.0
"['2019', '04', '21']",1555819200.0,,171.8746795654297,1.1244546175003052,1279.0,,906.5,14.979999542236328,,5399.365234375,0.0,0.0
"['2019', '04', '22']",1555905600.0,65.69999694824219,171.4477996826172,1.1258978843688965,1273.5,0.008948000147938728,897.5,14.956999778747559,26511.05078125,5572.36181640625,0.0,0.0
"['2019', '04', '23']",1555992000.0,66.30000305175781,165.82608032226562,1.122435212135315,1269.300048828125,0.008956000208854675,889.0999755859375,14.77299976348877,26656.390625,5464.86669921875,0.0,0.0
"['2019', '04', '24']",1556078400.0,65.88999938964844,154.4593963623047,1.1153494119644165,1275.5,0.008913500234484673,883.9000244140625,14.89799976348877,26597.05078125,5210.515625,0.0,0.0
"['2019', '04', '25']",1556164800.0,65.20999908447266,156.3470916748047,1.113684892654419,1275.800048828125,0.008965499699115753,885.2999877929688,14.861000061035156,26462.080078125,5279.34814453125,0.0,0.0
"['2019', '04', '26']",1556251200.0,63.29999923706055,,,1284.9000244140625,0.008965999819338322,898.2000122070312,15.001999855041504,26543.330078125,5268.291015625,0.0,0.0
"['2019', '04', '28']",1556424000.0,,155.20199584960938,1.1150261163711548,1288.199951171875,,903.9000244140625,15.095000267028809,,5247.3525390625,0.0,0.0
"['2019', '04', '29']",1556510400.0,63.5,162.16604614257812,1.1185182332992554,1278.5999755859375,0.008956000208854675,897.7000122070312,14.843999862670898,26554.390625,5350.7265625,0.0,0.0
"['2019', '04', '30']",1556596800.0,63.90999984741211,160.81834411621094,1.121604323387146,1282.800048828125,0.008984999731183052,888.0999755859375,14.899999618530273,26592.91015625,5402.697265625,0.0,0.0
"['2019', '05', '01']",1556683200.0,63.599998474121094,162.12278747558594,1.1200841665267944,1281.4000244140625,0.008965499699115753,874.2000122070312,14.645000457763672,26430.140625,5505.28369140625,0.0,0.0
"['2019', '05', '02']",1556769600.0,61.810001373291016,167.95240783691406,1.1173559427261353,1269.699951171875,0.008975000120699406,851.0,14.539999961853027,26307.7890625,5768.28955078125,0.0,0.0
"['2019', '05', '03']",1556856000.0,61.939998626708984,,,1279.199951171875,0.009006500244140625,871.5999755859375,14.906999588012695,26504.94921875,5831.16748046875,0.0,0.0
"['2019', '05', '05']",1557028800.0,,172.6531982421875,1.1185808181762695,1285.0,,865.0999755859375,14.944999694824219,,5746.80712890625,0.0,0.0
"['2019', '05', '06']",1557115200.0,62.25,169.7986602783203,1.1201846599578857,1281.699951171875,0.009021500125527382,877.7000122070312,14.857000350952148,26438.48046875,5829.50146484375,0.0,0.0
"['2019', '05', '07']",1557201600.0,61.400001525878906,170.9481658935547,1.1191065311431885,1283.5,0.009073499590158463,870.2000122070312,14.859999656677246,25965.08984375,5982.45751953125,0.0,0.0
"['2019', '05', '08']",1557288000.0,62.119998931884766,170.289306640625,1.1198333501815796,1279.4000244140625,0.009084000252187252,861.2000122070312,14.791999816894531,25967.330078125,6174.52880859375,0.0,0.0
"['2019', '05', '09']",1557374400.0,61.70000076293945,173.14273071289062,1.1222084760665894,1283.5,0.009118500165641308,848.5999755859375,14.706999778747559,25828.359375,6378.84912109375,0.0,0.0
"['2019', '05', '10']",1557460800.0,61.65999984741211,,,1285.699951171875,0.009099500253796577,862.4000244140625,14.72599983215332,25942.369140625,7204.771484375,0.0,0.0
"['2019', '05', '12']",1557633600.0,,196.84628295898438,1.1236460208892822,1288.300048828125,,861.2000122070312,14.770000457763672,,7814.9150390625,0.0,0.0
"['2019', '05', '13']",1557720000.0,61.040000915527344,217.14857482910156,1.1232547760009766,1300.0999755859375,0.009166000410914421,852.2999877929688,14.713000297546387,25324.990234375,7994.416015625,0.0,0.0
"['2019', '05', '14']",1557806400.0,61.779998779296875,247.153076171875,1.1204482316970825,1294.699951171875,0.009146000258624554,856.5,14.751999855041504,25532.05078125,8205.16796875,0.0,0.0
"['2019', '05', '15']",1557892800.0,62.02000045776367,264.010009765625,1.1207244396209717,1296.300048828125,0.009151999838650227,845.0,14.751999855041504,25648.01953125,7884.9091796875,0.0,0.0
"['2019', '05', '16']",1557979200.0,62.869998931884766,243.76458740234375,1.1173559427261353,1285.0,0.009123999625444412,830.9000244140625,14.479000091552734,25862.6796875,7343.8955078125,0.0,0.0
"['2019', '05', '17']",1558065600.0,62.7599983215332,,,1274.5,0.009101999923586845,818.4000244140625,14.347999572753906,25764.0,7271.2080078125,0.0,0.0
"['2019', '05', '19']",1558238400.0,,251.86441040039062,1.1165324449539185,1277.0999755859375,,820.7999877929688,14.420000076293945,,7978.30908203125,0.0,0.0
"['2019', '05', '20']",1558324800.0,63.099998474121094,255.21588134765625,1.1168566942214966,1276.0999755859375,0.009112000465393066,811.5,14.409000396728516,25679.900390625,7963.32763671875,0.0,0.0
"['2019', '05', '21']",1558411200.0,62.9900016784668,244.6988983154297,,1272.0,0.009057999588549137,812.7000122070312,14.373000144958496,25877.330078125,7680.06640625,0.0,0.0
"['2019', '05', '22']",1558497600.0,61.41999816894531,245.96566772460938,1.1155484914779663,1273.5999755859375,0.009084999561309814,802.7999877929688,14.413999557495117,25776.609375,7881.8466796875,0.0,0.0
"['2019', '05', '23']",1558584000.0,57.90999984741211,249.4849853515625,1.1184556484222412,1284.800048828125,0.009149500168859959,797.2000122070312,14.57699966430664,25490.470703125,7987.37158203125,0.0,0.0
"['2019', '05', '24']",1558670400.0,58.630001068115234,,,1283.0,0.009158499538898468,800.5999755859375,14.520000457763672,25585.689453125,8052.5439453125,0.0,0.0
"['2019', '05', '26']",1558843200.0,,272.8626403808594,1.1209630966186523,1284.0999755859375,,807.0999755859375,14.5600004196167,,8805.7783203125,0.0,0.0
"['2019', '05', '27']",1558929600.0,,271.7687072753906,1.1193821430206299,,,,,,8719.9619140625,0.0,0.0
"['2019', '05', '28']",1559016000.0,59.13999938964844,269.4556884765625,1.1170687675476074,1276.5,0.009147499687969685,795.0,14.281000137329102,25347.76953125,8659.4873046875,0.0,0.0
"['2019', '05', '29']",1559102400.0,58.810001373291016,255.8589324951172,1.1137346029281616,1280.5999755859375,0.009150000289082527,789.5999755859375,14.371999740600586,25126.41015625,8319.47265625,0.0,0.0
"['2019', '05', '30']",1559188800.0,56.59000015258789,268.1135559082031,1.1131147146224976,1287.0999755859375,0.009139000438153744,792.5,14.460000038146973,25169.880859375,8574.501953125,0.0,0.0
"['2019', '05', '31']",1559275200.0,53.5,,,1305.800048828125,0.009236499667167664,792.5999755859375,14.529999732971191,24815.0390625,8564.0166015625,0.0,0.0
"['2019', '06', '02']",1559448000.0,,252.60792541503906,1.1174057722091675,1313.699951171875,,793.7000122070312,14.59000015258789,,8208.9951171875,0.0,0.0
"['2019', '06', '03']",1559534400.0,53.25,241.33877563476562,1.124631643295288,1322.699951171875,0.009266000241041183,819.2000122070312,14.70300006866455,24819.779296875,7707.77099609375,0.0,0.0
"['2019', '06', '04']",1559620800.0,53.47999954223633,247.051025390625,1.1254037618637085,1323.4000244140625,0.009263499639928341,817.4000244140625,14.732000350952148,25332.1796875,7824.2314453125,0.0,0.0
"['2019', '06', '05']",1559707200.0,51.68000030517578,249.47434997558594,1.1229015588760376,1328.300048828125,0.009231500327587128,801.0999755859375,14.753999710083008,25539.5703125,7822.0234375,0.0,0.0
"['2019', '06', '06']",1559793600.0,52.59000015258789,250.93035888671875,1.1276500225067139,1337.5999755859375,0.009227500297129154,802.2000122070312,14.868000030517578,25720.66015625,8043.951171875,0.0,0.0
"['2019', '06', '07']",1559880000.0,53.9900016784668,,,1341.199951171875,0.009250500239431858,804.5999755859375,14.994000434875488,25983.939453125,7954.1279296875,0.0,0.0
"['2019', '06', '09']",1560052800.0,,247.52012634277344,1.1320157051086426,1339.5,,809.7000122070312,14.979999542236328,,8000.32958984375,0.0,0.0
"['2019', '06', '10']",1560139200.0,53.2599983215332,245.78182983398438,1.1318106651306152,1324.699951171875,0.009228000417351723,803.7000122070312,14.604999542236328,26062.6796875,7927.71435546875,0.0,0.0
"['2019', '06', '11']",1560225600.0,53.27000045776367,260.9033203125,1.1329518556594849,1326.4000244140625,0.009221499785780907,812.7999877929688,14.706000328063965,26048.509765625,8145.857421875,0.0,0.0
"['2019', '06', '12']",1560312000.0,51.13999938964844,256.1687927246094,1.1295605897903442,1331.9000244140625,0.009220000356435776,809.0999755859375,14.722000122070312,26004.830078125,8230.923828125,0.0,0.0
"['2019', '06', '13']",1560398400.0,52.279998779296875,264.08746337890625,1.1280443668365479,1339.199951171875,0.009232999756932259,808.0,14.871000289916992,26106.76953125,8693.8330078125,0.0,0.0
"['2019', '06', '14']",1560484800.0,52.5099983215332,,,1340.0999755859375,0.009212000295519829,803.2999877929688,14.781999588012695,26089.609375,8838.375,0.0,0.0
"['2019', '06', '16']",1560657600.0,,274.3511047363281,1.1217050552368164,1342.5,,802.0999755859375,14.8100004196167,,9320.3525390625,0.0,0.0
"['2019', '06', '17']",1560744000.0,51.93000030517578,265.0518493652344,1.1224603652954102,1338.699951171875,0.009209499694406986,793.9000244140625,14.814000129699707,26112.529296875,9081.7626953125,0.0,0.0
"['2019', '06', '18']",1560830400.0,53.900001525878906,269.4317932128906,1.1198208332061768,1346.5999755859375,0.009242000058293343,801.4000244140625,14.979999542236328,26465.5390625,9273.521484375,0.0,0.0
"['2019', '06', '19']",1560916800.0,53.7599983215332,271.69500732421875,1.1238480806350708,1344.5999755859375,0.009282000362873077,805.0999755859375,14.944999694824219,26504.0,9527.16015625,0.0,0.0
"['2019', '06', '20']",1561003200.0,56.650001525878906,294.9102783203125,1.1295605897903442,1392.9000244140625,0.009340999647974968,804.5999755859375,15.468999862670898,26753.169921875,10144.556640625,0.0,0.0
"['2019', '06', '21']",1561089600.0,57.43000030517578,,,1396.199951171875,0.009327000007033348,811.5,15.27299976348877,26719.130859375,10701.69140625,0.0,0.0
"['2019', '06', '23']",1561262400.0,,310.4246520996094,1.1384724378585815,1409.5,,812.9000244140625,15.395000457763672,,11011.1025390625,0.0,0.0
"['2019', '06', '24']",1561348800.0,57.900001525878906,318.1263122558594,1.140029788017273,1414.300048828125,0.009334499947726727,812.2000122070312,15.368000030517578,26727.5390625,11790.9169921875,0.0,0.0
"['2019', '06', '25']",1561435200.0,57.83000183105469,336.753173828125,1.1369967460632324,1414.9000244140625,0.009348999708890915,810.2999877929688,15.291000366210938,26548.220703125,13016.2314453125,0.0,0.0
"['2019', '06', '26']",1561521600.0,59.380001068115234,294.26763916015625,1.1374752521514893,1411.5999755859375,0.009289000183343887,817.0999755859375,15.282999992370605,26536.8203125,11182.806640625,0.0,0.0
"['2019', '06', '27']",1561608000.0,59.43000030517578,311.2261047363281,1.1372941732406616,1408.4000244140625,0.009292500093579292,812.5999755859375,15.204999923706055,26526.580078125,12407.33203125,0.0,0.0
"['2019', '06', '28']",1561694400.0,58.470001220703125,,,1409.699951171875,0.009289500303566456,835.5,15.253000259399414,26599.9609375,11959.37109375,0.0,0.0
"['2019', '06', '30']",1561867200.0,,293.64111328125,1.1364928483963013,1395.5,,835.2000122070312,15.239999771118164,,10583.134765625,0.0,0.0
"['2019', '07', '01']",1561953600.0,59.09000015258789,291.5964660644531,1.1287446022033691,1385.5999755859375,0.009228999726474285,831.0999755859375,15.105999946594238,26717.4296875,10801.677734375,0.0,0.0
"['2019', '07', '02']",1562040000.0,56.25,303.0999450683594,1.1293054819107056,1404.5999755859375,0.00928299967199564,827.2000122070312,15.154000282287598,26786.6796875,11961.26953125,0.0,0.0
"['2019', '07', '03']",1562126400.0,,284.5232238769531,1.1287955045700073,,,,,26966.0,11215.4375,0.0,0.0
"['2019', '07', '04']",1562212800.0,,287.9975280761719,1.128579020500183,,,,,,10978.4599609375,0.0,0.0
"['2019', '07', '05']",1562299200.0,57.5099983215332,,,1396.699951171875,0.009216000325977802,805.2000122070312,14.918000221252441,26922.119140625,11208.55078125,0.0,0.0
"['2019', '07', '07']",1562472000.0,,313.25140380859375,1.1227376461029053,1398.9000244140625,,813.0999755859375,15.010000228881836,,12285.9580078125,0.0,0.0
"['2019', '07', '08']",1562558400.0,57.65999984741211,308.8810119628906,1.121604323387146,1397.0,0.009201999753713608,814.2999877929688,14.972000122070312,26806.140625,12573.8125,0.0,0.0
"['2019', '07', '09']",1562644800.0,57.83000183105469,290.0023193359375,1.120824933052063,1397.5,0.009189999662339687,809.0999755859375,15.067999839782715,26783.490234375,12156.5126953125,0.0,0.0
"['2019', '07', '10']",1562731200.0,60.43000030517578,268.70404052734375,1.125885248184204,1410.0999755859375,0.009227000176906586,824.0999755859375,15.147000312805176,26860.19921875,11358.662109375,0.0,0.0
"['2019', '07', '11']",1562817600.0,60.20000076293945,276.2767028808594,1.1252391338348389,1404.300048828125,0.009221499785780907,825.0,15.067000389099121,27088.080078125,11815.986328125,0.0,0.0
"['2019', '07', '12']",1562904000.0,60.209999084472656,,,1409.9000244140625,0.00927599985152483,828.4000244140625,15.16100025177002,27332.029296875,11392.37890625,0.0,0.0
"['2019', '07', '14']",1563076800.0,,229.77598571777344,1.1272051334381104,1418.0999755859375,,834.4000244140625,15.255000114440918,,10895.08984375,0.0,0.0
"['2019', '07', '15']",1563163200.0,59.58000183105469,199.1886749267578,1.1261768341064453,1411.4000244140625,0.009271499700844288,839.5,15.289999961853027,27359.16015625,9477.6416015625,0.0,0.0
"['2019', '07', '16']",1563249600.0,57.619998931884766,211.48495483398438,1.1212271451950073,1409.199951171875,0.009254000149667263,841.5,15.600000381469727,27335.630859375,9693.802734375,0.0,0.0
"['2019', '07', '17']",1563336000.0,56.779998779296875,226.566162109375,1.12296462059021,1421.300048828125,0.009274999611079693,841.7000122070312,15.892999649047852,27219.849609375,10666.482421875,0.0,0.0
"['2019', '07', '18']",1563422400.0,55.29999923706055,221.33340454101562,1.1261515617370605,1426.0999755859375,0.009325499646365643,843.7000122070312,16.1200008392334,27222.970703125,10530.732421875,0.0,0.0
"['2019', '07', '19']",1563508800.0,55.630001068115234,,,1425.0999755859375,0.009297999553382397,845.9000244140625,16.117000579833984,27154.19921875,10767.1396484375,0.0,0.0
"['2019', '07', '21']",1563681600.0,,217.56002807617188,1.1218308210372925,1426.5,,850.4000244140625,16.2450008392334,,10343.1064453125,0.0,0.0
"['2019', '07', '22']",1563768000.0,56.220001220703125,212.72853088378906,1.1206114292144775,1425.300048828125,0.009290000423789024,847.2999877929688,16.34000015258789,27171.900390625,9900.767578125,0.0,0.0
"['2019', '07', '23']",1563854400.0,56.77000045776367,217.04637145996094,1.1151255369186401,1420.0999755859375,0.009254500269889832,855.7999877929688,16.405000686645508,27349.189453125,9811.92578125,0.0,0.0
"['2019', '07', '24']",1563940800.0,55.880001068115234,219.6179962158203,1.1142433881759644,1422.800048828125,0.009258000180125237,875.2000122070312,16.554000854492188,27269.970703125,9911.841796875,0.0,0.0
"['2019', '07', '25']",1564027200.0,56.02000045776367,219.62960815429688,1.1146159172058105,1413.9000244140625,0.009210499934852123,868.4000244140625,16.339000701904297,27140.98046875,9870.3037109375,0.0,0.0
"['2019', '07', '26']",1564113600.0,56.20000076293945,,,1418.5,0.009213999845087528,862.7000122070312,16.325000762939453,27192.44921875,9477.677734375,0.0,0.0
"['2019', '07', '28']",1564286400.0,,211.26806640625,1.1132138967514038,1420.300048828125,,870.2999877929688,16.40999984741211,,9519.1455078125,0.0,0.0
"['2019', '07', '29']",1564372800.0,56.869998931884766,210.52261352539062,1.1143054962158203,1419.5999755859375,0.009205499663949013,876.7999877929688,16.368000030517578,27221.349609375,9607.423828125,0.0,0.0
"['2019', '07', '30']",1564459200.0,58.04999923706055,218.65414428710938,1.1157974004745483,1429.699951171875,0.009221499785780907,869.7999877929688,16.4950008392334,27198.01953125,10085.6279296875,0.0,0.0
"['2019', '07', '31']",1564545600.0,58.58000183105469,217.80844116210938,1.1071745157241821,1426.0999755859375,0.00920450035482645,876.0999755859375,16.34600067138672,26864.26953125,10399.6689453125,0.0,0.0
"['2019', '08', '01']",1564632000.0,53.95000076293945,217.87155151367188,1.1078859567642212,1420.9000244140625,0.009325000457465649,848.5,16.121000289916992,26583.419921875,10518.1748046875,0.0,0.0
"['2019', '08', '02']",1564718400.0,55.65999984741211,,,1445.5999755859375,0.009394500404596329,850.2000122070312,16.222000122070312,26485.009765625,10821.7265625,0.0,0.0
"['2019', '08', '04']",1564891200.0,,234.21502685546875,1.1108025312423706,1452.199951171875,,848.7999877929688,16.209999084472656,,11805.6533203125,0.0,0.0
"['2019', '08', '05']",1564977600.0,54.689998626708984,226.02064514160156,1.1243788003921509,1464.5999755859375,0.009440500289201736,855.2000122070312,16.344999313354492,25717.740234375,11478.1689453125,0.0,0.0
"['2019', '08', '06']",1565064000.0,53.630001068115234,226.3909912109375,1.1206992864608765,1472.4000244140625,0.009396499954164028,850.5,16.405000686645508,26029.51953125,11941.96875,0.0,0.0
"['2019', '08', '07']",1565150400.0,51.09000015258789,220.9418487548828,1.1204355955123901,1507.300048828125,0.009432000108063221,868.2999877929688,17.1560001373291,26007.0703125,11966.4072265625,0.0,0.0
"['2019', '08', '08']",1565236800.0,52.540000915527344,210.48890686035156,1.1187183856964111,1497.699951171875,0.009442499838769436,864.7999877929688,16.900999069213867,26378.189453125,11862.9365234375,0.0,0.0
"['2019', '08', '09']",1565323200.0,54.5,,,1496.5999755859375,0.009476999752223492,861.0999755859375,16.89699935913086,26287.439453125,11354.0244140625,0.0,0.0
"['2019', '08', '11']",1565496000.0,,211.28805541992188,1.1208499670028687,1512.4000244140625,,864.5999755859375,16.989999771118164,,11382.6162109375,0.0,0.0
"['2019', '08', '12']",1565582400.0,54.93000030517578,208.7090301513672,1.1218308210372925,1505.300048828125,0.0095034996047616,861.0,17.038999557495117,25896.439453125,10895.830078125,0.0,0.0
"['2019', '08', '13']",1565668800.0,57.099998474121094,186.6077423095703,1.1177055835723877,1502.199951171875,0.009377500042319298,857.0,16.95599937438965,26279.91015625,10051.7041015625,0.0,0.0
"['2019', '08', '14']",1565755200.0,55.22999954223633,188.50205993652344,1.1143302917480469,1515.9000244140625,0.009448000229895115,845.2999877929688,17.253000259399414,25479.419921875,10311.5458984375,0.0,0.0
"['2019', '08', '15']",1565841600.0,54.470001220703125,185.44007873535156,1.1113580465316772,1519.5999755859375,0.009425999596714973,839.2999877929688,17.187999725341797,25579.390625,10374.3388671875,0.0,0.0
"['2019', '08', '16']",1565928000.0,54.869998931884766,,,1512.5,0.009410000406205654,848.7999877929688,17.09600067138672,25886.009765625,10231.744140625,0.0,0.0
"['2019', '08', '18']",1566100800.0,,203.0919189453125,1.109385371208191,1519.5999755859375,,852.0,17.06999969482422,,10916.0537109375,0.0,0.0
"['2019', '08', '19']",1566187200.0,56.209999084472656,196.56541442871094,1.1083157062530518,1500.4000244140625,0.00938900001347065,854.0999755859375,16.913999557495117,26135.7890625,10763.232421875,0.0,0.0
"['2019', '08', '20']",1566273600.0,56.34000015258789,186.89163208007812,1.1097793579101562,1504.5999755859375,0.009424000047147274,850.0999755859375,17.121999740600586,25962.439453125,10138.0498046875,0.0,0.0
"['2019', '08', '21']",1566360000.0,55.68000030517578,191.33291625976562,1.10907781124115,1504.5999755859375,0.009398999623954296,854.0999755859375,17.125,26202.73046875,10131.0556640625,0.0,0.0
"['2019', '08', '22']",1566446400.0,55.349998474121094,194.70620727539062,1.1084016561508179,1497.300048828125,0.00941300019621849,859.2999877929688,17.013999938964844,26252.240234375,10407.96484375,0.0,0.0
"['2019', '08', '23']",1566532800.0,54.16999816894531,,,1526.5999755859375,0.009511999785900116,852.5,17.395000457763672,25628.900390625,10159.9609375,0.0,0.0
"['2019', '08', '25']",1566705600.0,,188.9293670654297,1.1143054962158203,1557.0999755859375,,864.0,17.65999984741211,,10370.8203125,0.0,0.0
"['2019', '08', '26']",1566792000.0,53.63999938964844,187.5166473388672,1.1103708744049072,1526.300048828125,0.009432000108063221,855.0,17.624000549316406,25898.830078125,10185.5,0.0,0.0
"['2019', '08', '27']",1566878400.0,54.93000030517578,173.8899688720703,1.109004020690918,1541.0,0.009467000141739845,865.4000244140625,18.138999938964844,25777.900390625,9754.4228515625,0.0,0.0
"['2019', '08', '28']",1566964800.0,55.779998779296875,169.51673889160156,1.1085859537124634,1537.800048828125,0.009444000199437141,906.0999755859375,18.304000854492188,26036.099609375,9510.2001953125,0.0,0.0
"['2019', '08', '29']",1567051200.0,56.709999084472656,168.83486938476562,1.1061947345733643,1526.5,0.009387999773025513,917.5,18.16699981689453,26362.25,9598.173828125,0.0,0.0
"['2019', '08', '30']",1567137600.0,55.099998474121094,,,1519.0999755859375,0.009421000257134438,929.5999755859375,18.184999465942383,26403.279296875,9630.6640625,0.0,0.0
"['2019', '09', '01']",1567310400.0,,178.34735107421875,1.0991789102554321,1538.199951171875,,939.7000122070312,18.559999465942383,,10346.7607421875,0.0,0.0
"['2019', '09', '02']",1567396800.0,,179.49932861328125,1.0968520641326904,,,,,,10623.5400390625,0.0,0.0
"['2019', '09', '03']",1567483200.0,53.939998626708984,175.99288940429688,1.0974539518356323,1545.9000244140625,0.009440000168979168,953.5999755859375,19.07900047302246,26118.01953125,10594.4931640625,0.0,0.0
"['2019', '09', '04']",1567569600.0,56.2599983215332,174.21713256835938,1.10349702835083,1550.300048828125,0.00940600037574768,982.5999755859375,19.391000747680664,26355.470703125,10575.533203125,0.0,0.0
"['2019', '09', '05']",1567656000.0,56.29999923706055,169.9561767578125,1.1036310195922852,1515.4000244140625,0.009355000220239162,962.0999755859375,18.6560001373291,26728.150390625,10353.302734375,0.0,0.0
"['2019', '09', '06']",1567742400.0,56.52000045776367,,,1506.199951171875,0.009360999800264835,956.9000244140625,17.968000411987305,26797.4609375,10517.2548828125,0.0,0.0
"['2019', '09', '08']",1567915200.0,,181.14947509765625,1.1020619869232178,1513.4000244140625,,950.9000244140625,18.2549991607666,,10334.974609375,0.0,0.0
"['2019', '09', '09']",1568001600.0,57.849998474121094,179.78717041015625,1.1048381328582764,1502.199951171875,0.009336000308394432,951.0999755859375,18.018999099731445,26835.509765625,10115.9755859375,0.0,0.0
"['2019', '09', '10']",1568088000.0,57.400001525878906,178.72549438476562,1.1050333976745605,1490.300048828125,0.009312000125646591,935.2000122070312,18.041000366210938,26909.4296875,10178.3720703125,0.0,0.0
